http://twitter.com/pouvraire/statuses/697803662270267392	screams @ deutsche bahn . __d__	true	negative	Allgemein:negative 	
http://www.siegener-zeitung.de/siegener-zeitung/Schwierige-Aufraeumarbeiten-und-Ursachensuche-nach-Zugunglueck-713876b9-a038-45fd-9d9e-a309fd00ac1e-ds	aufräumarbeiten und ursachensuche nach zugunglück bad aibling ( dpa ) - die aufräumarbeiten nach dem zugunglück in bad aibling kommen nur langsam voran - auch die ermittlungen nach der ursache der verheerenden kollision sind noch nicht am 16 . während die experten am donnerstag , und die wracks ause __d__	true	negative	Sonstige_Unregelmässigkeiten:negative 	
http://www.facebook.com/64694257920/posts/10153112629832921?comment\_id=10153114023702921#64694257920\_10153112629832921\_10153114023702921	: prosieben isabelle claire hasi , höre gerade im radio dass heute in london keine bahn fährt und musste an dich denken . just in dem moment scrolle ich hier runter und sehe diesen spruch , das ist kein zufall <3 __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/298026420216364/posts/983143941704605#298026420216364\_983143941704605	: deutsche bahn konzern nachdem der beitrag von gestern abend wohl verloren ging , hier nochmal :) ich komme gerade mit dem ice693 von berlin nach stuttgart hbf . bis frankfurt/main muss das heute wohl der einzige zug auf der nord-süd-achse gewesen sein , der pünktlich war . aber die aufmerksamen mitarbeiter der db haben das natürlich realisiert und geistesgegenwärtig geschalten und diesem unhaltbaren zustand sofort entgegengewirkt . auf der hochgeschwindigetsstrecke nach mannheim hatte man es mit viel kreativität und einem 2 -minütigen stillstand endlich geschafft , sich doch noch 15 min verspätung anzueignen . perfekt ! allerdings haben dann die frechen passagiere verlangt regionalzüge in stuttgart vormerken zu lassen . aber auch hier hat ein proaktiver leitstellenmitarbeiter geschalten und folgerichtig keinen anschlusszug warten lassen - ist ja auch der äußerst wichtige regionalverkehr - auf popeligen fernverkehr kann dieser natürlich nicht warten . „ smile “-emoticon wieder einmal heldentaten von der db und ihren angestellten , die kundenservice weder schreiben noch verstehen können und ihr absolut bestes geben auch noch die letzten kunden und vielfahrer zu fernbussen und flugzeugen zu bewegen . das ist voller einsatz , wie wäre es mit einer 5 prozentigen gehaltserhöhung für alle beteiligten ( inkl . lokführer )? saftladen ! #fragweselsky __d__	true	negative	Zugfahrt:negative  Service_und_Kundenbetreuung:negative 	
http://twitter.com/Derspieler7/statuses/697692610136301568	, herr @teufelskueche ! mann vergisst 16 000 euro teure bratsche in der s-bahn - münchen - süddeutsche.de https://t.co/ls5nzlxju0 via @sz __d__	true	negative	Allgemein:negative 	
http://twitter.com/OzyanHH/statuses/733272814304800768	, rechne du als hertha-fan doch mal aus , was du im jahr für dauerkarte , bahn und trikot ausgibst . und frag mich dann nochmal . __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/152033178165965/posts/914523705250238#152033178165965\_914523705250238	: db bahn liebes bahnteam , mein name ist pascal rey ( 18 ) und aus der schweiz . heute werde ich mit einem kollegen ehrenamtlich nach frankfurt ( giessen ) gehen und in einer erstaufnahmeeinrichtung flüchtlinge medizinisch erstversorgen . seit wochen hört man was für ein engagement die bahn leistet mit der bereitstellung von zügen etc . auf meine nachfrage heute morgen ob man uns vielleicht die tickets im wert von knapp 160 euro pro strecke rabattieren oder sogar schenken könnte da wir über ein kleines budget verfügen und die helferaktion von privat aus machen hat man mir gesagt ... da gäbe es keine möglichkeit . finde ich sehr schwach von euch da es hier eine notsituation ist und nicht um buisness geht . wir werden nun die tickets bezahlen und somit die tage warscheinlich nichts spenden können an material was sehr wichtig wäre für solche einrichtungen . schade . freundlichst grüsst aus der schweiz ... pascal rey __d__	true	negative	Allgemein:negative 	
http://twitter.com/taejinsuki/statuses/715591874212470785	@aprikoko : kind rennt durch die bahn und ruft kekskekskeeeeks ! und wirbelt mit seiner prinzenrolle rum . iwie muss ich an suki denken . __d__	true	negative	Allgemein:negative 	
http://www.n24.de/n24/Nachrichten/Panorama/d/8498200/wirrer-amoklaeufer-gibt-ermittlern-raetsel-auf.html	und verletzte in grafing bei münchen : wirrer amokläufer gibt ermittlern rätsel auf " toter und verletzte in grafing bei münchen wirrer amokläufer gibt ermittlern rätsel auf auto start : on | off "" ungläubiger , du musst jetzt sterben "", rief ein 27 -jähriger, bevor er barfuß mit einer 10 zentimeter langen klinge auf sein erstes opfer ei " __d__	true	negative		
http://twitter.com/heartbattle67/statuses/718338149022310401	grube verspricht ende der umgekehrten wagenreihung : im zuge ihrer service-offensive verspricht die d. .. https://t.co/6rdi8iwkaf __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/95242447553/posts/10152735588662554?comment\_id=10152737564547554#95242447553\_10152735588662554\_10152737564547554	: n24 dieser gdl-chef geht mir mit seiner arroganz und ' wichtigtuerrei ' einfach nur noch gewaltig auf den wecker !!! hört sich sicher am liebsten selbst reden . der ... wird wahrscheinlich schön von einem privaten chauffeur zur arbeit und nach hause gebracht und denkt bei seiner verbohrtheit null an die menschen , die zwingend auf die bahn angewiesen sind . bei allem verständnis dafür , dass jeder in deutschland das grundrecht hat , für sein recht zu kämpfen , aber das hier liebster gdl-chef geht einfach zu weit !!!!! __d__	true	negative	Allgemein:negative 	
http://twitter.com/fmatsch/statuses/730083913176068096	bei der übernahme war die bahn nicht mehr wirklich ein spö-unternehmen . https://t.co/56hce4xyz2 __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/217802108393509/posts/490366094470441?comment\_id=490367514470299#217802108393509\_490366094470441\_490367514470299	: läufer und marathonbegeisterte " s - bahn wien mitte , da gibts ein einkaufszentrum ("" the mall ""). dort findest du es leicht : http://www.wemove.at / ebene 2 , direkt neben media markt " __d__	true	negative	Allgemein:negative 	
http://twitter.com/Magiclelex/statuses/628230796189528064	@googledeinleben : die bahn ist komplett voll , alle plätze sind besetzt außer die neben mir und niemand setzt sich neben mich . cry . __d__	true	negative	Auslastung_und_Platzangebot:negative 	
http://www.facebook.com/494855690634189/posts/842909822495439#494855690634189\_842909822495439	: don ingolfo heute ausnahmsweise 3000 m wie immer :-d bin aber schon nach 1500 m jede zweite bahn rücken geschwommen , außer eine , da ich rückwärts keine langsamen brustschwimmer überholen kann , also 700 rücken , 2300 kraul . nicht gerade mit brennenden flügeln , wie das bild vermuten lässt :) __d__	true	negative		
https://plus.google.com/+Allgemeine-nachrichtenDe/posts/jRVY6tCH95B	grube verspricht mehr service durch digitalisierung " bahn-chef grube verspricht mehr service durch digitalisierung ﻿ -article: beispielsweise soll die einfahrt der wagen in umgekehrter reihenfolge in bahnhöfe schon bald der vergangenheit angehören , kündigte der db-vorstandsvorsitzende rüdiger grube in einem interview mit der "" neuen osnabrücker zeitung "" ( freitagausgabe ) an . auch defekte an weichen würden künftig schon im vorfeld erkannt und ausfälle so verhindert werden , sagte der bahn-chef . "" mit speziellen sensoren für unsere 70.000 weichen können wir demnächst schon frü ... http://ow.ly/3dk0if " __d__	true	negative	Allgemein:negative 	
http://twitter.com/BibisEmilia/statuses/666887641695129600	@jokahtululu : grad meine bahn verpasst , weil 2 tululus mit mir ein bild machen wollten #ichkanneinfachnichtneinsagen __d__	true	negative	Allgemein:negative 	
http://twitter.com/SalocinHB/statuses/667010154106368000	@metronom4me : s-bahn nach hamburg harburg __d__	true	negative	Allgemein:negative 	
http://www.vogelforen.de/suedamerikanische-sittiche/33763-kathi-foren-treffen.html#post309341	: kathi-foren-treffen hi , @suppenhuhn : oooh , schade ... gar nix zu machen ??? @spunky : kannst ja vielleicht mal nachsehen , ob bahnfahren nicht günstiger wäre , als mit dem auto . also , ich fahr auf jeden fall mit der bahn . ( will mir schon nächste woche mein ticket kaufen , damit ich auf jeden fall die 40 % sparen kann . dann wird das nämlich richtig günstig ) hehehe , zwangsjacke ist pflicht ( sonst lassen die uns gar nicht in den vogelpark rein ) __d__	true	negative	Allgemein:negative 	
http://twitter.com/demon\_Johan/statuses/605261511607599104	gören ey . generation verzogen mit musik in bahn mit lautsprecher . mistkinder __d__	true	negative		
https://plus.google.com/+LifestyleentrepreneurDe/posts/CNKKyXiMPdY	bahn hat podcasts endeckt ! zwölf empfehlenswerte podcasts für pendler die bahn hat podcasts endeckt ! zwölf empfehlenswerte podcasts für pendler ﻿ -article: die 12 besten podcasts für pendler inside bahn https://inside.bahn.de/12-podcasts-fuer-pendler /?utm_content=bufferf299d&utm_medium=social&utm_source=plus.google.com&utm_campaign=buffer __d__	true	negative	Allgemein:negative 	
http://twitter.com/Andreas\_Krueger/statuses/730064433465151488	deeskalationsgenie danke fürs aushalten . leider ist eure app nicht so pfiffig mit alternativen . ich hab die bahn in duisburg __d__	true	negative	DB_App_und_Website:negative 	
http://www.welt.de/vermischtes/article152099107/Spezialkraene-sollen-Zuege-bis-zum-Wochenende-bergen.html	in bad aibling : bergung dank spezialkränen aus fulda und leipzig die version ihres browsers wird nicht mehr durch unseren video-player unterstützt . bitte aktualisieren sie ihren browser oder verwenden einen anderen browser . nach dem zugunglück bei bad aibling wird intensiv ermittelt . nach bisherigen erkenntnissen __d__	true	negative	Allgemein:negative 	
https://www.instagram.com/p/BFl5yxwAVQO/	: henniroggen 111 119 der deutschen bahn zieht einen , aus doppelstockwagen der 3. generation bestehenden , regionalexpress in den neusser hbf . #db #deutschebahn #neuss #eisenbahnfieber #eisenbahnbilder #train_nerds #train_explorer #railways_of_our_world #railways_de #railways_of_germany #best_of_trainspotting #railwayculture __d__	true	negative	Allgemein:negative 	
http://twitter.com/pscljnsn/statuses/619571446793302016	duckface gab es gratis dazu ? @db_bahn __d__	true	negative	Allgemein:negative 	
http://www.dergator.com/sport/nachwuchs-leistungszentrum-des-msv-duisburg-wird-ausgebaut/	des msv duisburg wird ausgebaut duisburg 692 tage vor ultras aus der fanszene des msv duisburg sollen züge und gebäude der deutschen bahn im mai mit graffitis besprüht haben . am donnerstag durchsuchte die polizei wohnungen ... __d__	true	negative	Allgemein:negative 	
http://twitter.com/stoerticker/statuses/722849345566089216	db regio ] 1. akt . kbs 820 #streckensperrung #erlangen - #eltersdorf / #sev wird eingerichtet ( stand : +++ https://t.co/dlcotr5tdl __d__	true	negative	Allgemein:negative 	
http://twitter.com/Adrock\_B/statuses/628058795902676992	wäre schön wenn d 6:10 uhr x34 bus an d messe nord/icc auf die 6:07 uhr s-bahn warten könnte und nicht früher abfährt als 6:10 uhr __d__	true	negative	Allgemein:negative 	
http://twitter.com/nervigernico/statuses/722749949755138049	@paralysiert ja hab heute in der bahn bootypic bekommen und es war belastend __d__	true	negative	Allgemein:negative 	
http://www.rp-online.de/leben/gesundheit/sexualitaet/valentinstag-2016-zehn-tipps-fuer-ein-liebesgedicht-aid-1.5760056	2016 : zehn tipps für ein liebesgedicht düsseldorf . einfallsreiche männer schreiben zum valentinstag ein gedicht oder einen brief - auf papier , mit füller . dabei kann man ein paar dinge falsch , doch ansonsten sehr viel richtig machen . von wolfram goertz düsseldorf zehn tipps für ein lieb __d__	true	negative		
http://twitter.com/Noctoowl/statuses/639854354846101504	@kleinepupillen : du wirfst mich aus der bahn , ich hab so angst dich zu verlieren . https://t.co/yimbndi8yh __d__	true	negative	Allgemein:negative 	
http://www.klenkes.de/meldungen/67056.bahnbilanz-der-region.html	der region orten die oberleitungen der bahn beschädigt und die schienen blockiert wurden . mehr sev-busse im einsatz eine woche nach einsatzstart gelingt der schienenersatzverkehr ( sev ) zwischen aachen und düren , jedoch werden nach kritik von fahrgästen jetzt __d__	true	negative		
http://twitter.com/DieterPepping/statuses/715498723879624704	besser wäre : "" kunst ist , wenn trotz bauarbeiten alles in bewegung bleibt ."" #bahn https://t.co/nn4n9ekibe " __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/687124617988461/posts/1014411278593125?comment\_id=1014504375250482#687124617988461\_1014411278593125\_1014504375250482	: aufwachen deutschland vor ein paar tagen einen bericht im tv gesehen.dort wurde ein flüchtling befragt der in polen untergebracht wurde.er meinte , wir wurden angelogen und betrogen uns wurde eine wohnung versprochen geld und das wir ein besseres und leichteres leben haben würden . wir haben hier nichts , keine eigene wohnung kein geld und keine hilfe wir sind belogen worden wir wollen nach deutschland . also hat mich sehr erstaunt dieser beitrag wenn ich mit meiner familie vor dem krieg flühte bin ich froh und dankbar in sicherheit zu sein . hab diese woche in der zeitung gelesen(keine bild ) 38 jähriger wurde von ca 5 dunkelhäutigen verprügelt und mit dem messer verletzt wollten sein fahrrad haben und haben ihm die schuhe geklaut.am nächsten tag wieder,eine gruppe dunkelhäutiger verprügelt einen in der s - bahn.oder asyllanten demonstrieren wollen nach ethnische gleichen gruppen untergebracht werden ??? ich bekomm langsam echt angst !! __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/152033178165965/posts/891717694197506#152033178165965\_891717694197506	: db bahn hallo bahn,hab jetzt auch mal ne frage --- das ist nach 20 jahren bahncard die ich habe noch nie passiert -- irgendwann ist wohl immer das erste mal -- hab mir auch mal vorgestellt wenn passiert wäre dann wohl schlauer ... also wir sind bzw. wollten gestern mit zugbindung von berlin-über dresden nach kamenz fahren -- soweit so gut -- inkl . rückfahrt selbe ticket ... meine frau hat die id-karte als bahn card ich hatte meine mitfahrer bahncard bei ... am bahnhof merkte meine frau shite bahncard zu hause .. am service point sagte mann uns ungültige fahrkarte aber komplett .... kann mann denn nicht mal für so ne fälle was einrichten das mann sagen kann ja die dame der herr besitzen bahncard und dann hätte mann die fahrkarte nutzen können ? -- die ist ja schließlich bezahlt ... da muß es ja auch mal ausnahmen geben .. zumal ja eine bahncard da war ... ist ja nicht jedesmal so ... also mußten wir dann blöderweise um noch günstig zu fahren die bimmelbahn nehmen ... berlin-brandenburg - ticket und dann mit bus ... alos habt ihr ja 2 mal abkassiert ... hab sogar ticket n och storniert . -- gestern -- zumindest für heute müße es ja möglich sein etwas zurückzubekommen ... grüße robert __d__	true	negative	Allgemein:negative 	
http://twitter.com/hauptstadtluft/statuses/733256336050429952	in der bahn aufgestanden für eine schwangere frau . sie guckt mich mies verwirrt an . naja vielleicht war sie ja auch einfach nur fett . __d__	true	negative	Allgemein:negative 	
http://www.arcor.de/content/leben/reise/3668874,1,Die-beliebtesten-Vergn%C3%BCgungsparks--Disneyland-Kalifornien%3A-60-Jahre-und-kein-bisschen-langweilig,content.html	beliebtesten vergnügungsparks : disneyland kalifornien : 60 jahre und kein bisschen langweilig | reise als am 17 . juli 1955 , also vor fast 60 jahren , das disneyland im kalifornischen anaheim eröffnete , konnte noch keiner ahnen , dass es der meistbesuchte vergnügungspark der welt werden würde . nicht zuletzt , weil die eröffnung im halbfertigen zustand st __d__	true	negative		
http://twitter.com/Breakblood32/statuses/672804875944648704	grube und dobrindt taufen ice 4 : feierliche taufe der neuen ice-züge : deutsche-bahn-vorstandschef rü ... https://t.co/k0p3non3vc __d__	true	negative	Allgemein:negative 	
http://www.braunschweiger-zeitung.de/region/krankheitsfaelle-zuege-bei-der-erixx-bahn-fallen-aus-id1971654.html	fahren jetzt ... : wegen krankheit : bei der erixx-bahn fallen züge aus : züge bei der erixx-bahn fallen aus mitten in der ferienzeit sind lokführer bei der erixx-bahn krank geworden . daher fallen viele verbindungen in der region aus . __d__	true	negative	Sonstige_Unregelmässigkeiten:negative 	
http://www.motor-talk.de/forum/mein-neuer-passat-b8-variant-t5646660.html#post46777075	neuer passat b8 variant wäre er nun gechillt auf der linken bahn gefahren , und gefahren . aufmerksam dahingegleitet und hätte in die kamera erzählt , immer fein und beherzt abgebremst um den abstand zum vorausfahrenden einzuhalten , dann .... hätte er auch einen fehler gemacht ... und zwar : missachtung rechtsfahrgebot . tja , wie wir sehen : wir machen immer irgendwas falsch __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/659361260850654/posts/893813904072054?comment\_id=893869074066537#659361260850654\_893813904072054\_893869074066537	: eifelpendler boenetstrasse ist weit weg . dürfte keine rolle spielen . ich meine weit weg von der bahn . __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/197527413263/posts/10153028478893264?comment\_id=10153029924528264#197527413263\_10153028478893264\_10153029924528264	: s. oliver na dann hoffen wir mal das die bahn fährt :-d __d__	true	negative	Allgemein:negative 	
http://twitter.com/herr\_e\_aus\_B/statuses/662567307378565120	wir haben einen koffer im zug stehen lassen , der ist jetzt in amsterdam und die bestehen auf persönl . abholung ! könnt ihr helfen ? __d__	true	negative		
http://www.facebook.com/152033178165965/posts/1044132698956004?comment\_id=1049214101781197#152033178165965\_1044132698956004\_1049214101781197	: deutsche bahn personenverkehr ich bin überzeugt das jede mutti sich nichts besseres vorstellen kann , als am muttertag in der bahn zu verbringen den ganzen tag und mit hoher wahrscheinlichkeit verspätung an bahnhöfen zu verbringen oder an einem anderen tag :-) __d__	true	negative	Zugfahrt:negative 	
http://twitter.com/heil1989/statuses/600642376282013696	guten tag . mein freund reist am mitt . von rothenburg nach ffm , um 17:24 kommt er an . ist diese verbindung noch in ordnung ? danke . __d__	true	negative	Allgemein:negative 	
http://twitter.com/AlexOwler/statuses/662635085766766592	@db_bahn möchte doch nur das du gut eingearbeitet auf dem #lpt15 ankommst __d__	true	negative	Allgemein:negative 	
http://www.ice-treff.de/index.php?id=352573	, schlichter , burn ! burn , schlichter , burn ! l. willms , frankfurt am main , donnerstag , 21 . mai 2015 , 22:16 @ hb_vincent alles lügenpresse , soso . richtig . dann wirst du wohl am verhandlungstisch gesessen haben , um zu wissen das die db keinerlei mitschuld trägt ? das problem sitzt ausschließlich im vorstand der db ag . die db ag hätte schon vor monaten einen neuen tarifvertrag mit der gdl abschließen können , mußte aber erst durch einen monatelangen kampf dazu gebracht werden , die verhandlungen über einen solchen tarifvertrag überhaupt erst aufzunehmen . erst der beginn eines unbefristeten streiks hat den vorstand der db ag zum einlenken bewegen können . es gibt keine dummen fragen , nur dumme antworten . und : gesichertes wissen ist nur , was jeder aus öffentlichen quellen überprüfen kann . __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/61869322329/posts/10153164573897330?comment\_id=10153165004042330#61869322329\_10153164573897330\_10153165004042330	: swr3 trotzdem ist die bahn viel schlimmer :) da kriegt man wenigstens noch eine entschädigung und rückerstattung des fluges , geh mal zu bahn wenn ein zug ausfällt und fordere dein ticket geld zurück , die würden dir vielleicht 2 euro wieder geben , mehr auch nicht . __d__	true	negative	Sonstige_Unregelmässigkeiten:negative 	
http://www.facebook.com/911598655526244/posts/1162290050457102?comment\_id=1163120977040676#911598655526244\_1162290050457102\_1163120977040676	: tägliche einzelfälle sitzen da keine männer mit in der bahn ? was gibt es da zu fackeln , ? wenn er danach ein trauma hat , dann würde ich sagen ist ok ... __d__	true	negative	Allgemein:negative 	
http://www.mydealz.de/deals/650320?page=25#post8471700	bahn geschenk-ticket : für 27,50€ flexibel mit ice / ic / nv durch deutschland ! mccornholio die fahrkarten gelten nicht an freitagen habe das angebot heute per mail von der bahn bekommen . das stand da so drinne . oder hier in der dealbeschreibung … __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/199253625091/posts/10156416458415092?comment\_id=10156416996915092#199253625091\_10156416458415092\_10156416996915092	: brigitte mir kindern ist es nichts anderes ! liebe ist liebe die man für einen menschen für seine familie empfindet . es geht auch nicht darum das man ersatz sucht sondern das die liebe sich ihren weg bahn auch wenn man nicht aktiv nach einer neuen liebe sucht heißt es nicht das man einen menschen nicht auch so intensiv lieben kann wie man seinen verstorbenen partner geliebt hat . liebe ist liebe egal ob man seine kinder liebt oder seinen partner . natürlich ist die liebe unterschiedlich aber das ist sie zu jedem menschen da jede verbindung einzigartig ist . __d__	true	negative	Allgemein:negative 	
http://twitter.com/rwbluj/statuses/718323369561743360	also ich habe mir zur sicherheit noch gar kein ticket für den re gekauft __d__	true	negative	Allgemein:negative 	
http://twitter.com/Dronkso/statuses/718496352561442816	hengst ist weg aber die bahn hat ausgeholfen ! hmm ... ich möchte nicht darüber reden __d__	true	negative	Allgemein:negative 	
http://twitter.com/lukaspman/statuses/733272733946109952	danke für nix , ice in bonn ausfallen lassen aber keine info am gleis oder vom personal , damit ist der feierabend kaputt -.- __d__	true	negative	Sonstige_Unregelmässigkeiten:negative 	
http://www.facebook.com/290686937623702/posts/1361186387240413#290686937623702\_1361186387240413	breite allianz gegen transithölle , verkehrschaos und sanierungsschwindel breite allianz gegen transithölle , verkehrschaos und sanierungsschwindel bern , 13.01.2016 ( ba/gm ) die gotthard-abstimmung vom 28 . februar 2016 ist ein riesenschwindel . dem volk wird vorgegaukelt , der bestehende strassentunnel müsse dringend saniert werden . dabei kann er mit kleinen unterhaltsarbeiten die nächsten 20 jahre problemlos befahren werden , wie die bundesbehörde … __d__	true	negative		
http://www.facebook.com/152033178165965/posts/899311850104757?comment\_id=899319393437336#152033178165965\_899311850104757\_899319393437336	: db bahn ich hatte aus ihrem post herausgelesen , das der bahncard-vertrag endet . wenn dem nicht so ist bzw. noch die kündigung notwendig ist , geht es nicht . :-/ wir versenden häufiger im jahr an bahncard-inhaber zum beispiel reisegutscheine oder mitfahrerfreifahrten oder die möglichkeit zusätzliche bahn.bonus-punkte zu erhalten oder das testen der 1. klasse bahncard . wichtig ist , dass der bahncard-inhaber keine werbesperre veranlasst hat . /ma __d__	true	negative	Allgemein:negative 	
http://twitter.com/WERKSTATTATLAS/statuses/679305234997350400	stellt weichen zur weiterentwicklung des konzerns https://t.co/5lh3x6sjiw #unternehmen #bahn __d__	true	negative	Allgemein:negative 	
http://twitter.com/Achim\_Reinhardt/statuses/722826220228984832	bestätigt @reportmainz -exclusivberichterstattung 2014 . ddr-reichsbahn setzte massiv zwangsarbeiter ein https://t.co/she3tmatce __d__	true	negative	Allgemein:negative 	
http://www.ln-online.de/Blogs/Moin-Welt/Steckbriefe/Bianca-Renee-Hellberg-21-in-Suedkorea	– bianca-renee hellberg ( 21 ) in südkorea / steckbriefe / moin welt ! / blogs - ln - lübecker nachrichten warum gerade südkorea ? : meine liebe zur koreanischen sprache sowie koreanischem essen und den medien . reisezeit : 23 . februar 2016 bis februar 2017 ( vermutlich wieder um den 20.02 .) darauf freue ich mich am meisten : das essen und die möglichkeit , viel über die koreanische kultur zu erfahren unterwegs mit ( verkehrsmittel ) : flugzeug , bus , bahn mein bett steht ... : in einem livingtel ( studentenzimmer ), in der nähe der universität ängste ? dass ich mich nicht eingewöhnen kann und der alltag sehr schwierig wird was muss mit ? mein stoffhund , familienfotos und meine beste freundin ! was muss leider zu hause bleiben ? viele nützliche bücher , meine familie der soundtrack meiner reise : big bang – fantastic baby hobbys : musik , mit freunden rausgehen , lesen , schreiben , fotografieren sprachen : englisch , französisch , koreanisch , japanisch __d__	true	negative	Allgemein:negative 	
http://smartfacts33.rssing.com/chan-46349687/all\_p1.html	base blog service der deutschen bahn kann man jetzt auch im e-plus netz nutzen . dafür muss man sich nur einmal registrieren und die app auf sein ios - , android - oder symbian-anna -smartphone laden . schön einfach – und __d__	true	negative	Service_und_Kundenbetreuung:negative  Allgemein:negative 	
http://twitter.com/kreon\_nrw/statuses/733416102592532480	#bayer #monsanto ( beliebt durch #glyphosat und genpatente ) kauft , ändere ich meinen nachnamen in deutsche bahn oder ber . #rufschädigung __d__	true	negative	Allgemein:negative 	
http://twitter.com/HarbourGirl13/statuses/608374122809331715	ist irgendwie witzig . erst streikte die deutsche bahn und jetzt die deutsche bahn app ... ich glaube langsam doch an eine verschwörung � __d__	true	negative	Allgemein:negative  DB_App_und_Website:negative 	
https://www.sbroker.de/sbl/mdaten\_analyse/nachadhoc\_txt?IS\_PARAMS=%26ioContid%3D2724%26ID\_NEWS%3D380912598&ioContid=2724	: bahn-streik ist ' extrabelastung ' auf straß ... " ace : bahn-streik ist ' extrabelastung ' auf straßen uhrzeit : 14:02 stuttgart ( dpa-afx ) - der neunte lokführerstreik bei der bahn dürfte den reiseverkehr über pfingsten im südwesten weiter ausbremsen . "" das ist eine extrabelastung "", sagte der sprecher " __d__	true	negative	Allgemein:negative 	
http://www.berlin.de/aktuelles/berlin/4315451-958092-rekordumsatz-auf-immobilienmarkt-in-berl.html	auf immobilienmarkt in berlin rekordumsatz auf immobilienmarkt in berlin immobilienkäufer haben in berlin im vergangenen jahr so viel geld ausgegeben wie nie . 16,8 milliarden euro flossen bei geschäften mit grundstücken , häusern und wohnungen , ein drittel mehr als im vorjahr , wi __d__	true	negative		
http://www.facebook.com/119845424729050/posts/987442801302637?comment\_id=987449517968632#119845424729050\_987442801302637\_987449517968632	: rtl aktuell ich bekomme ein baby , aber verdiene nur 200 euro von der awo und 550 rente . meine freundin bekommt nur asylgeld und möchte eine arbeitserlaubnis haben . sie muss jeden monat den 1. dienstag von bönningstedt nach torgau mit der bahn fahren . __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/235790853167256/posts/975286762550991?comment\_id=975341305878870#235790853167256\_975286762550991\_975341305878870	: rapupdate - das magazin moritz schwarz al gear fährt authentisch bahn __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/152033178165965/posts/845143112188298?comment\_id=845147068854569#152033178165965\_845143112188298\_845147068854569	: db bahn können sitzplätze für die ersatzzüge reserviert werden ? __d__	true	negative	Allgemein:negative 	
http://twitter.com/Marina\_Ilona/statuses/722700925761122304	@christianwalth2 : #bahn chef grube zu #zwangsarbeit bei #ddr #reichsbahn - mehr heute @rbbabendschau https://t.co/pvaewbo0gs __d__	true	negative	Allgemein:negative 	
http://twitter.com/OpenNewsDeutsch/statuses/662652988268244992	pendler - bis zu 779 euro mehr im jahr : bahn zwingt kunden zu teuren ice-fahrten https://t.co/s98niqlciy __d__	true	negative	Allgemein:negative 	
http://twitter.com/dwif\_Consulting/statuses/656014338642345984	- ticket : ab dezember können urlauber im thüringer wald kostenfrei bus und bahn nutzen ! http://t.co/dudrkdm7x2 #tourismusmobilität __d__	true	negative	Allgemein:negative 	
https://plus.google.com/115526423801118770165/posts/Vu1f5Hp71hN	__d__	true	negative	Allgemein:negative 	
